age_class,GESCHL,areaID,GEBSTAAT_OE,GEBSTAAT_EU,age,STAATB_OE,EDU_HAB_NAT,Beruf_cat1,Beruf_cat2,Beruf_cat3,Beruf_cat0,Nachtig_pEinw,Betriebe_pEinw,Betten_pEinw,einkommen,einkommen_q1_anteil,einkommen_q5_anteil,ASBESCH_pEinw1,ASBESCH_pEinw2,ASBESCH_pEinw3,ASUMS_pEinw1,ASUMS_pEinw2,ASUMS_pEinw3,Ankunft_pEinw_q1,Ankunft_pEinw_q2,Ankunft_pEinw_q3,Ankunft_pEinw_q4,G3_enc,weight,ID,strata
1,1,003,1,1,17,1,3,0,0,0,0,25,0.01,0.15,21211,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,151,11
1,1,003,0,1,24,1,2,0,0,0,0,25,0.01,0.15,61902,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,152,11
1,1,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,4193,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,153,11
1,1,003,1,1,20,1,1,0,0,0,0,25,0.01,0.15,73365,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,154,11
1,1,003,0,1,23,1,3,0,0,0,0,25,0.01,0.15,39445,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,155,11
1,1,003,0,1,18,0,2,0,0,0,0,25,0.01,0.15,68068,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,156,11
1,1,003,0,0,18,1,2,0,0,0,0,25,0.01,0.15,-7787,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,157,11
1,1,003,0,1,16,1,3,0,0,0,0,25,0.01,0.15,39837,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,158,11
1,1,003,1,1,21,1,1,0,0,0,0,25,0.01,0.15,7286,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,159,11
1,1,003,0,1,24,1,2,0,0,0,0,25,0.01,0.15,39700,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,160,11
1,1,003,1,1,19,1,1,0,0,0,0,25,0.01,0.15,46996,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,161,11
1,1,003,0,1,23,1,2,0,0,0,0,25,0.01,0.15,47605,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,162,11
1,1,003,1,1,23,1,3,0,0,0,0,25,0.01,0.15,-5759,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,163,11
1,1,003,1,1,16,1,2,0,0,0,0,25,0.01,0.15,32776,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,164,11
1,1,003,1,0,22,1,2,0,0,0,0,25,0.01,0.15,27658,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,165,11
1,1,003,1,1,18,0,2,0,0,0,0,25,0.01,0.15,52666,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,166,11
1,1,003,1,1,24,0,3,0,0,0,0,25,0.01,0.15,51681,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,167,11
1,1,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,55413,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,168,11
1,1,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,48447,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,169,11
1,1,003,0,1,15,1,2,0,0,0,0,25,0.01,0.15,61187,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,170,11
1,1,003,1,1,24,0,3,0,0,0,0,25,0.01,0.15,24917,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,171,11
1,1,003,0,1,19,1,1,0,0,0,0,25,0.01,0.15,98411,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,172,11
1,1,003,0,1,21,0,1,0,0,0,0,25,0.01,0.15,46797,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,173,11
1,1,003,1,1,16,1,2,0,0,0,0,25,0.01,0.15,57875,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,174,11
1,1,003,1,1,20,1,3,0,0,0,0,25,0.01,0.15,68887,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,175,11
1,1,003,1,1,17,1,3,0,0,1,0,25,0.01,0.15,828,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,176,11
1,1,003,1,1,19,1,3,0,0,0,0,25,0.01,0.15,54330,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,177,11
1,1,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,50726,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,178,11
1,1,003,1,1,16,1,3,0,0,0,0,25,0.01,0.15,55685,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,179,11
1,1,003,1,1,21,0,1,1,0,0,0,25,0.01,0.15,14153,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,180,11
1,1,003,1,1,18,1,0,0,0,0,0,25,0.01,0.15,1713,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,181,11
1,1,003,1,1,20,1,3,0,0,0,0,25,0.01,0.15,8572,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,182,11
1,1,003,1,1,18,1,2,0,0,0,0,25,0.01,0.15,74857,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,183,11
1,1,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,29467,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,184,11
1,1,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,54325,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,185,11
1,1,003,1,1,17,1,3,0,0,0,0,25,0.01,0.15,-43262,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,186,11
1,1,003,1,1,20,1,1,0,0,0,0,25,0.01,0.15,27776,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,187,11
1,1,003,0,0,23,1,2,0,0,0,0,25,0.01,0.15,62560,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,188,11
1,1,003,0,1,17,0,2,0,0,0,0,25,0.01,0.15,30387,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,189,11
1,1,003,1,1,24,1,3,0,0,0,0,25,0.01,0.15,32084,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,190,11
1,1,003,1,1,17,1,1,0,0,0,0,25,0.01,0.15,40278,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,191,11
1,1,003,1,1,19,1,3,0,0,0,0,25,0.01,0.15,19506,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,192,11
1,1,003,1,0,15,1,3,0,0,0,0,25,0.01,0.15,11134,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,1,259.666666666667,193,11
1,1,003,1,1,22,0,1,0,0,0,0,25,0.01,0.15,-3459,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,194,11
1,1,003,0,1,21,1,3,0,0,0,0,25,0.01,0.15,37007,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,195,11
1,1,003,1,0,21,1,2,0,0,0,0,25,0.01,0.15,15864,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,196,11
1,1,003,0,0,20,1,2,0,0,0,0,25,0.01,0.15,43226,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,197,11
1,1,003,1,1,24,1,1,0,0,0,0,25,0.01,0.15,36392,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,198,11
1,1,003,0,1,22,1,1,0,0,0,0,25,0.01,0.15,21023,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,199,11
1,1,003,1,1,19,1,3,0,0,0,0,25,0.01,0.15,49837,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,200,11
1,1,003,0,1,17,1,1,0,0,1,0,25,0.01,0.15,44350,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,201,11
1,1,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,10932,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,202,11
1,1,003,1,1,23,1,1,0,0,0,0,25,0.01,0.15,56476,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,203,11
1,1,003,0,1,22,1,1,0,0,0,0,25,0.01,0.15,43187,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,204,11
1,1,003,0,1,23,1,3,0,0,0,0,25,0.01,0.15,25785,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,205,11
1,1,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,-15206,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,206,11
1,1,003,1,1,24,1,3,0,0,0,0,25,0.01,0.15,19005,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,207,11
1,1,003,1,1,16,0,3,0,0,0,0,25,0.01,0.15,37710,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,208,11
1,1,003,0,1,20,1,1,0,0,0,0,25,0.01,0.15,62535,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,209,11
1,1,003,0,1,19,1,0,0,0,0,0,25,0.01,0.15,30577,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,210,11
1,1,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,61740,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,211,11
1,1,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,39722,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,212,11
1,1,003,1,1,24,1,2,0,0,0,0,25,0.01,0.15,58348,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,213,11
1,1,003,1,1,20,0,3,0,0,0,0,25,0.01,0.15,41811,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,214,11
1,1,003,1,0,24,1,1,0,0,0,0,25,0.01,0.15,61141,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,215,11
1,1,003,0,1,22,1,2,0,0,0,0,25,0.01,0.15,33508,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,216,11
1,1,003,1,1,15,1,1,1,0,0,0,25,0.01,0.15,27723,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,217,11
1,1,003,1,1,20,1,3,0,0,0,0,25,0.01,0.15,20876,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,218,11
1,1,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,42664,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,219,11
1,1,003,1,0,18,1,3,0,0,0,0,25,0.01,0.15,-34857,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,0,259.666666666667,220,11
1,1,003,0,1,20,0,2,0,0,0,0,25,0.01,0.15,11747,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,221,11
1,1,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,44831,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,222,11
1,1,003,1,1,24,1,1,0,0,0,0,25,0.01,0.15,36421,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,223,11
1,1,003,1,0,24,1,0,0,0,0,1,25,0.01,0.15,20691,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,224,11
1,1,003,1,0,18,0,0,0,0,0,0,25,0.01,0.15,-10396,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,225,11
1,1,003,1,1,20,1,1,0,0,0,0,25,0.01,0.15,22785,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,226,11
1,1,003,1,1,15,0,2,0,0,0,0,25,0.01,0.15,48830,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,227,11
1,1,003,1,1,24,1,2,0,0,0,0,25,0.01,0.15,44279,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,228,11
1,1,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,86721,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,229,11
1,1,003,0,0,19,0,2,0,0,0,0,25,0.01,0.15,31579,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,230,11
1,1,003,1,0,17,0,2,0,0,0,0,25,0.01,0.15,38871,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,231,11
1,1,003,1,1,23,1,3,0,0,0,1,25,0.01,0.15,65619,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,232,11
1,1,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,9973,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,233,11
1,1,003,0,1,16,1,2,0,0,0,0,25,0.01,0.15,92102,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,234,11
1,1,003,0,1,21,1,1,0,0,0,0,25,0.01,0.15,35231,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,235,11
1,1,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,69676,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,236,11
1,1,003,1,1,17,1,2,0,0,0,0,25,0.01,0.15,10807,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,237,11
1,1,003,1,1,19,1,1,0,0,0,0,25,0.01,0.15,46672,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,238,11
1,1,003,1,1,22,0,3,0,0,1,0,25,0.01,0.15,42208,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,239,11
1,1,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,43343,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,240,11
1,1,003,0,1,16,1,3,0,0,0,0,25,0.01,0.15,24596,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,0,259.666666666667,241,11
1,1,003,1,1,19,0,3,0,0,0,0,25,0.01,0.15,36313,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,242,11
1,1,003,1,1,20,1,1,0,0,0,0,25,0.01,0.15,66042,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,243,11
1,1,003,1,1,21,0,3,0,0,0,0,25,0.01,0.15,46509,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,244,11
1,1,003,0,1,17,1,2,0,0,0,0,25,0.01,0.15,26992,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,245,11
1,1,003,1,1,23,1,1,0,0,0,0,25,0.01,0.15,15314,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,246,11
1,1,003,1,1,23,1,2,0,0,0,0,25,0.01,0.15,4788,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,247,11
1,1,003,1,1,17,0,2,0,0,0,0,25,0.01,0.15,47106,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,248,11
1,1,003,1,1,15,1,3,0,0,0,0,25,0.01,0.15,3490,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,249,11
1,1,003,1,1,22,1,3,0,0,0,1,25,0.01,0.15,51767,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,250,11
1,1,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,39660,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,251,11
1,1,003,1,1,23,1,0,0,0,0,0,25,0.01,0.15,56884,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,252,11
1,1,003,1,0,20,1,2,0,0,0,0,25,0.01,0.15,47251,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,253,11
1,1,003,1,1,23,1,1,0,0,0,0,25,0.01,0.15,81828,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,254,11
1,1,003,0,1,17,0,2,0,0,0,0,25,0.01,0.15,51034,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,255,11
1,1,003,1,0,15,1,2,0,0,0,0,25,0.01,0.15,58829,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,256,11
1,1,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,68230,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,257,11
1,1,003,1,1,21,1,0,0,0,0,1,25,0.01,0.15,45000,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,258,11
1,1,003,1,0,21,1,2,0,0,0,0,25,0.01,0.15,72561,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,259,11
1,1,003,0,0,21,1,1,0,0,0,0,25,0.01,0.15,32662,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,260,11
1,1,003,1,1,18,1,3,0,0,0,0,25,0.01,0.15,38341,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,261,11
1,1,003,0,1,19,0,2,0,0,0,0,25,0.01,0.15,58878,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,262,11
1,1,003,1,1,23,0,1,0,0,0,0,25,0.01,0.15,80373,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,263,11
1,1,003,0,1,16,1,1,0,0,0,0,25,0.01,0.15,39218,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,264,11
1,1,003,0,0,22,1,2,0,0,0,0,25,0.01,0.15,-17348,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,265,11
1,1,003,0,0,21,1,1,0,0,0,0,25,0.01,0.15,20481,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,266,11
1,1,003,0,0,17,0,3,0,0,0,0,25,0.01,0.15,-1768,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,267,11
1,1,003,1,1,16,1,2,0,0,0,0,25,0.01,0.15,46377,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,268,11
1,1,003,0,1,18,1,2,0,0,0,0,25,0.01,0.15,21798,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,269,11
1,1,003,1,1,15,1,3,0,0,0,0,25,0.01,0.15,21284,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,270,11
1,1,003,1,1,21,0,2,0,0,0,0,25,0.01,0.15,35229,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,271,11
1,1,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,81087,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,272,11
1,1,003,1,0,16,0,3,0,0,0,0,25,0.01,0.15,59840,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,273,11
1,1,003,1,1,19,1,1,0,0,0,1,25,0.01,0.15,-15810,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,274,11
1,1,003,1,0,21,1,3,0,0,0,0,25,0.01,0.15,-16365,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,275,11
1,1,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,-10408,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,276,11
1,1,003,1,0,24,1,2,0,0,0,0,25,0.01,0.15,39991,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,277,11
1,1,003,0,1,20,1,2,0,0,0,0,25,0.01,0.15,29299,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,278,11
1,1,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,66222,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,279,11
1,1,003,1,1,24,1,3,0,0,0,0,25,0.01,0.15,30192,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,280,11
1,1,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,33093,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,281,11
1,1,003,1,1,23,1,3,0,0,0,0,25,0.01,0.15,24002,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,282,11
1,1,003,0,1,18,1,1,0,0,0,0,25,0.01,0.15,13223,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,283,11
1,1,003,1,1,21,1,2,0,0,0,0,25,0.01,0.15,14054,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,284,11
1,1,003,1,1,18,0,2,0,0,0,0,25,0.01,0.15,36238,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,285,11
1,1,003,1,0,17,1,2,0,0,0,0,25,0.01,0.15,67716,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,286,11
1,1,003,0,1,22,0,2,0,0,0,0,25,0.01,0.15,24142,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,287,11
1,1,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,57023,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,288,11
1,1,003,1,1,16,1,1,0,0,0,1,25,0.01,0.15,4773,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,289,11
1,1,003,1,1,19,1,3,0,0,0,0,25,0.01,0.15,4310,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,290,11
1,1,003,1,1,21,0,3,0,0,0,0,25,0.01,0.15,67880,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,291,11
1,1,003,1,1,22,1,2,0,0,0,0,25,0.01,0.15,41677,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,292,11
1,1,003,0,1,16,0,3,0,0,0,0,25,0.01,0.15,56546,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,293,11
1,1,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,27481,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,294,11
1,1,003,0,1,19,1,2,0,0,0,0,25,0.01,0.15,-25881,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,295,11
1,1,003,1,0,21,1,2,0,0,0,0,25,0.01,0.15,95416,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,296,11
1,1,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,24153,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,297,11
1,1,003,0,0,22,0,1,0,0,0,1,25,0.01,0.15,32571,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,298,11
1,1,003,1,1,20,1,3,0,0,0,0,25,0.01,0.15,27884,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,299,11
1,1,003,1,1,20,1,2,0,0,0,0,25,0.01,0.15,17712,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,300,11
1,1,003,0,1,15,1,2,0,0,0,0,25,0.01,0.15,67529,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,301,11
1,1,003,1,1,20,1,1,0,0,0,0,25,0.01,0.15,27876,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,302,11
1,1,003,1,1,19,1,3,0,0,0,0,25,0.01,0.15,28207,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,303,11
1,1,003,1,1,22,0,3,0,0,0,0,25,0.01,0.15,73815,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,304,11
1,1,003,1,0,16,0,3,0,0,0,0,25,0.01,0.15,66690,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,305,11
1,1,003,0,1,16,1,2,0,0,0,0,25,0.01,0.15,43776,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,306,11
1,1,003,1,1,23,1,0,0,0,0,0,25,0.01,0.15,43528,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,307,11
1,1,003,1,1,22,1,1,0,0,0,0,25,0.01,0.15,64550,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,308,11
1,1,003,0,1,19,1,2,0,0,0,1,25,0.01,0.15,47910,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,309,11
1,1,003,0,1,16,1,3,0,0,0,0,25,0.01,0.15,55546,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,310,11
1,1,003,1,1,23,1,1,0,0,0,0,25,0.01,0.15,39479,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,311,11
1,1,003,1,1,20,0,3,0,0,0,0,25,0.01,0.15,28353,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,312,11
1,1,003,1,0,19,1,2,0,0,0,0,25,0.01,0.15,55168,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,313,11
1,1,003,1,1,19,1,2,0,0,0,0,25,0.01,0.15,1863,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,314,11
1,1,003,1,1,15,1,2,0,0,0,0,25,0.01,0.15,-12813,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,315,11
1,1,003,1,0,21,1,2,0,0,0,0,25,0.01,0.15,94599,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,316,11
1,1,003,1,1,17,1,1,0,0,0,0,25,0.01,0.15,53592,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,317,11
1,1,003,1,1,21,1,3,0,0,0,0,25,0.01,0.15,40139,0.09,0.1,0.01,0.03,0.01,0.9,2,0.7,2,5,7,3,,,318,11
